"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCB4","ENSG00000005471",142.977348122862,3.08248549838992,0.356528620700401,8.64245271839118,5.50189257236018e-18,1.06375585945796e-16
"KMT2E","ENSG00000005483",17865.3609304739,1.61308827202731,0.289184283847472,5.57806448453901,2.43209502334889e-08,1.33954708429763e-07
"RHBDD2","ENSG00000005486",1662.85256862903,1.38260748208894,0.229974842457523,6.01196581463088,1.83286979263289e-09,1.18964187592021e-08
"SOX8","ENSG00000005513",16.5708483122031,1.79062681014772,0.439320046443464,4.07255697149584,4.64998211710503e-05,0.000150437973261611
"PDK2","ENSG00000005882",500.462441333947,1.65141975445014,0.288627628933763,5.72146658424738,1.05608431041892e-08,6.1148258137347e-08
"ITGA3","ENSG00000005884",149.321316945946,-2.55052446646718,0.327842129389689,-7.77880209738955,7.32144893425089e-15,9.61661457108632e-14
"ITGA2B","ENSG00000005961",196.906061884999,1.92049675550711,0.352750416487993,2.83473701319836,0.0045863423309699,0.0100542147998771
"REX1BD","ENSG00000006015",1010.17515570748,1.14510347751213,0.222074588943879,5.15636174848199,2.51794233646828e-07,1.18467078735231e-06
"TMEM98","ENSG00000006042",96.8139248112598,-1.86190511221792,0.646949509831482,-2.87853306907928,0.00399529390766235,0.00887660823533802
"ABCC8","ENSG00000006071",25.055533894183,-2.6756707042898,0.581889068922567,-4.59358963979454,4.35685739476375e-06,1.67763697153553e-05
"CACNG3","ENSG00000006116",2.53753589458731,-2.17583452349254,0.647961867361211,-3.34286577755069,0.000829179958887166,0.00212488251969431
"TMEM132A","ENSG00000006118",150.525749984585,2.81877213187768,0.481745857694041,5.84978928974626,4.92196132762184e-09,2.99464862508319e-08
"CX3CL1","ENSG00000006210",2.12025419724011,1.69067495289593,0.520165296013068,3.22350827190678,0.00126630641116485,0.00312117475522125
"SPATA20","ENSG00000006282",656.473793899515,1.56747630710314,0.380748300071536,4.11678746335523,3.84190058577357e-05,0.0001260719806656
"TNFRSF12A","ENSG00000006327",69.3528609569562,1.84642310570073,0.411209540529193,4.48936349593074,7.14363071612034e-06,2.65259639036149e-05
"DLX6","ENSG00000006377",1.16032049599295,1.6875540645407,0.758962909585523,2.2252115679911,0.026067038640764,0.047542625277269
"BAIAP2L1","ENSG00000006453",117.685383199567,1.52724323142293,0.410468915832145,3.7204979948707,0.00019883032073298,0.00057528099465623
"ETV1","ENSG00000006468",5.42712886229073,2.90260020752289,0.680053127152274,4.22359815077774,2.40432589736757e-05,8.16550506799303e-05
"ALDH3B1","ENSG00000006534",744.737978669389,3.60134472877109,0.381261921997981,9.44471725212214,3.56365141690218e-21,9.67794849404163e-20
"TTC22","ENSG00000006555",15.6019673391279,-1.85258532267633,0.425831298083393,-4.34895810474674,1.36785837793296e-05,4.84795023556074e-05
"TBXA2R","ENSG00000006638",231.473615455646,4.95275608516671,0.42313500576089,11.6863443603427,1.49692122154897e-31,1.08628400764425e-29
"GTF2IRD1","ENSG00000006704",455.682329339679,3.63386332047101,0.361166965834139,10.0590671145173,8.37885262143357e-24,2.9737124635632e-22
"VPS41","ENSG00000006715",1058.15177856893,-1.14027288842642,0.198444029625357,-5.74606276495149,9.13454113396025e-09,5.3476168350823e-08
"ARHGAP44","ENSG00000006740",90.0920755199675,1.3489484204298,0.405162139147738,3.32916108748167,0.000871080070701386,0.00222185233815831
"ARSD","ENSG00000006756",755.868752763386,2.47432116636039,0.380793696771927,6.49754279793835,8.16424712811788e-11,6.38898617876334e-10
"PNPLA4","ENSG00000006757",121.541749055258,3.37259082410295,0.447703108903101,7.52853608664252,5.13123375155513e-14,6.08185793846439e-13
"MARK4","ENSG00000007047",2130.62570301292,1.93823053358977,0.183941431486396,10.5371290687439,5.82500157396295e-26,2.51294925185403e-24
"CCDC124","ENSG00000007080",1068.58450244508,1.47563090710314,0.239387336568405,6.16413622509952,7.08689147614809e-10,4.87944612458446e-09
"CEACAM21","ENSG00000007129",271.332172753088,1.5284960755583,0.38179609987845,4.00331213583234,6.24618042507134e-05,0.000197729549480934
"NOS2","ENSG00000007171",419.366220712828,7.95288169263458,0.609769678894428,12.8633794608825,7.2343268296337e-38,8.80799386860208e-36
"TRAPPC6A","ENSG00000007255",789.165966182183,1.08237062237865,0.262258737561939,4.12708997521563,3.67382678685461e-05,0.000120918751892036
"CD79B","ENSG00000007312",1736.87886664517,4.49274887923392,0.304342803744102,14.7602860097793,2.64158205442741e-49,6.61618188729188e-47
"SCN4A","ENSG00000007314",605.249437913519,4.98143565207167,0.516055560634891,9.64952379486059,4.93845204046349e-22,1.46452835849496e-20
"ST7L","ENSG00000007341",739.305723373647,-1.18152025514766,0.160368294327791,-7.36753160310871,1.73816239933672e-13,1.92923261902577e-12
"RHBDF1","ENSG00000007384",102.371325501156,1.97607131640077,0.358830529561903,5.50604647661287,3.66981683138532e-08,1.96448145501282e-07
"BAIAP3","ENSG00000007516",340.64202320438,1.44259904480774,0.436812347257479,3.30249910701023,0.000958273930663591,0.00242212702006319
"PIGQ","ENSG00000007541",1312.65581568319,1.5506544746779,0.233655815246951,6.63644228669707,3.21344671963313e-11,2.6510179403019e-10
"CRAMP1","ENSG00000007545",1405.07647859197,2.19276857046257,0.234020748582402,9.3698077950986,7.26647307827749e-21,1.92096973156804e-19
"TEAD3","ENSG00000007866",94.5062168646213,-1.07187464717,0.37810319449771,-2.83477188735229,0.00458584173791282,0.0100536202278026
"SELE","ENSG00000007908",12.1572823706275,-2.3956078219555,0.559740012295166,-4.27884255265581,1.87867691141688e-05,6.50480193572268e-05
"FMO3","ENSG00000007933",8.84173511223687,3.57737528351122,0.671207793300475,5.26203305643394,1.42471142860307e-07,6.98272689557207e-07
"MYLIP","ENSG00000007944",5085.36361358161,3.30525968850029,0.319150969540546,10.356307707148,3.9179546503047e-25,1.5725995446658e-23
"E2F2","ENSG00000007968",8660.649178773,1.06908366847488,0.359649893749054,2.97256954577979,0.00295318297897619,0.00674804312123372
"PSMB1","ENSG00000008018",4263.11653464633,1.28725019280042,0.199465838927152,6.45347763785236,1.09312138884987e-10,8.42789860944217e-10
"SYN1","ENSG00000008056",201.36597428415,4.6730839566018,0.427004181461654,6.99601689070599,2.63341803184534e-12,2.51635809360831e-11
"NADK","ENSG00000008130",1919.21801205695,1.08153791368492,0.194865343243075,5.55015973779518,2.85408695907845e-08,1.55400603109774e-07
"DLEC1","ENSG00000008226",96.9677294315316,-1.19310089972566,0.322655698335683,-3.69775401870061,0.000217515512704093,0.000624601836827379
"CYTH3","ENSG00000008256",866.525307194848,2.36510864083283,0.287536156516671,8.22515334201417,1.94941293744057e-16,3.13558599856726e-15
"ADAM22","ENSG00000008277",392.19007322836,-2.98170234593116,0.284346425339434,-10.4852324956351,1.00996950908447e-25,4.26884990864815e-24
"CYB561","ENSG00000008283",352.397803875347,1.28570430652606,0.42168926302685,3.04885597265446,0.00229714582982747,0.00537365634131225
"AASS","ENSG00000008311",338.576174866431,1.72979466618174,0.535752969382982,3.22867399397879,0.00124365578988632,0.00306981342155247
"MGST1","ENSG00000008394",37.6813467084717,1.11801153510466,0.327520710306146,4.03381676986155,5.4878115981801e-05,0.000175292428333939
"NFIX","ENSG00000008441",2547.2420071285,2.73024824790971,0.363204718299785,7.5170398332388,5.60303504668915e-14,6.59824366285417e-13
"ST3GAL1","ENSG00000008513",4694.44894786056,1.26354658953929,0.264785637629821,4.77195513381201,1.8244615172304e-06,7.47154748778153e-06
"MMP25","ENSG00000008516",176.2040364139,2.4961829060972,0.393064717213593,6.34970799197987,2.1572401681314e-10,1.60125307043806e-09
"IL32","ENSG00000008517",498.236546806327,-1.97659451294304,0.433339279468314,-4.56125102185746,5.08497465989599e-06,1.93438226278338e-05
"MAPK8IP2","ENSG00000008735",53.4093087228725,2.24314315740681,0.377750839762921,5.93532241594283,2.93268603042009e-09,1.84687588217447e-08
"SEC62","ENSG00000008952",3876.93939313529,1.1940419081706,0.235224079792006,5.07618607986647,3.85086181826179e-07,1.75326814538519e-06
"RPS20","ENSG00000008988",64757.4049682216,1.54291549911125,0.238146592148802,6.4788480643428,9.24255135795715e-11,7.19045560118246e-10
"TENM1","ENSG00000009694",2316.71736068378,-6.09500086917981,0.449571665772792,-13.5558420462335,7.3167659874346e-42,1.21939608363211e-39
"TRAF3IP3","ENSG00000009790",888.802329888096,-1.46446029738864,0.2923252471772,-5.00968476503069,5.45192632132289e-07,2.42528552308844e-06
"MLXIPL","ENSG00000009950",5.92973574404867,2.91276643827565,0.421940682381588,2.38702520808132,0.0169853265825207,0.0324563540604441
"RANBP9","ENSG00000010017",4490.55360251353,1.10757631204745,0.201420357355763,5.4988254524844,3.82329356990967e-08,2.04140309980157e-07
"ETV7","ENSG00000010030",55.3324122909621,3.6883807154474,0.448727606389914,8.20301353796295,2.34434787000389e-16,3.7270624407015e-15
"CD9","ENSG00000010278",9994.34889923145,5.54525391043935,0.502007369999925,11.0482701390831,2.23479571885732e-28,1.20930038460784e-26
"SEMA3G","ENSG00000010319",37.1682581029859,1.21534718449479,0.421298752643197,2.88445486511731,0.00392091959341789,0.00873261314527945
"STAB1","ENSG00000010327",2837.02557269137,4.80101099956868,0.530788358793717,9.0466007441157,1.47488132318637e-19,3.39349929513344e-18
"PRSS3","ENSG00000010438",37.162863414938,-4.75055495611789,0.612522444425693,-7.71603976632031,1.19999885628851e-14,1.53613171349245e-13
"BTK","ENSG00000010671",2093.34104692341,3.30042105731677,0.379696562511384,8.69205787425915,3.55932675029867e-18,7.02426162955159e-17
"HFE","ENSG00000010704",44.3123480180661,1.25575669059034,0.316743922727671,3.96394405618325,7.37215360229687e-05,0.000230115983864317
"SCMH1","ENSG00000010803",3183.18058409183,1.33384854353281,0.139645373753167,9.55165722098121,1.27637950056308e-21,3.63751559747598e-20
"ELOA","ENSG00000011007",2800.33071227717,1.02123383620565,0.204471904023458,4.99448750201051,5.89922114862341e-07,2.61101446193389e-06
"CLCN6","ENSG00000011021",1447.79099223892,1.23638389291914,0.220433226796632,5.60885664429027,2.03667635019901e-08,1.13386969523146e-07
"TSPAN9","ENSG00000011105",136.714481828923,3.98735158897841,0.467985159942969,8.51163604668593,1.71496156185827e-17,3.11643781997552e-16
"DPF1","ENSG00000011332",79.6829920864133,1.33413279240946,0.39381038378195,3.3872213960447,0.000706043865889752,0.00183398178770971
"LARS2","ENSG00000011376",1381.05508893458,-1.01453161020307,0.143993045362696,-7.04568902735329,1.84545991684381e-12,1.79797677494766e-11
"PLAUR","ENSG00000011422",1473.19046984346,2.73467586997201,0.40303127126638,6.78519508538311,1.1592975033129e-11,1.01606016532109e-10
"ANLN","ENSG00000011426",1204.30201503937,-1.5521433506634,0.248090618204299,-6.25634958313059,3.94092834990368e-10,2.81327085512424e-09
"WIZ","ENSG00000011451",2205.35520357814,1.70249918624862,0.151773010754484,11.2173366829932,3.35214163536036e-29,1.98015795174501e-27
"DCN","ENSG00000011465",28.7538654826539,3.62893312522306,0.590158167856526,6.12648275187084,8.98429408597518e-10,6.09394296011108e-09
"TYROBP","ENSG00000011600",582.787467209693,3.74170076519262,0.418545169005205,5.43199642753588,5.57270386417873e-08,2.89953921024238e-07
"BRCA1","ENSG00000012048",1112.62400556284,-1.00453600311068,0.250514146290967,-4.00988524662433,6.07482637585028e-05,0.000192680884926473
"CD22","ENSG00000012124",5527.51710002983,6.65546210034376,0.296568298211072,22.4356291927894,1.76791017915891e-111,4.55819241545379e-108
"PRICKLE3","ENSG00000012211",232.340469732523,2.35764385101078,0.231944266315139,10.1633867632986,2.88864248963197e-24,1.06575832460487e-22
"ELOVL5","ENSG00000012660",7106.83781895056,-1.2510421063976,0.219852763756327,-5.69036238484774,1.26770043794487e-08,7.25575579727888e-08
"ALOX5","ENSG00000012779",2417.70699853068,3.82105246464942,0.368317672988842,10.3739734949277,3.25693760400654e-25,1.32058124071425e-23
"KDM5D","ENSG00000012817",2737.1751062782,-1.62550993575596,0.61628343692836,-2.63783632520628,0.00834368423037582,0.0172440599538666
"CLDN11","ENSG00000013297",5.54866619017531,2.30047830095245,0.535439147806337,4.27546433092042,1.90739338673223e-05,6.59797644494202e-05
"SLC25A39","ENSG00000013306",6707.9748260247,2.54633201714424,0.302836323704002,8.40825860772583,4.16142814900831e-17,7.19808828726059e-16
"POLR3B","ENSG00000013503",298.236572727166,-1.65666249761755,0.202549100559928,-8.17891650881634,2.86407461788677e-16,4.49947149020053e-15
"HEBP1","ENSG00000013583",669.605587352704,3.29754539745501,0.356757043505563,9.24215199449001,2.41588611367342e-20,6.08217715384375e-19
"GPRC5A","ENSG00000013588",7.5646921263906,4.17063017939031,0.456710987898328,4.45566651388185,8.36329524549488e-06,3.07165739823434e-05
"MAMLD1","ENSG00000013619",280.634652128147,4.16082858125843,0.477232055416786,8.71360124538386,2.94370533832302e-18,5.87280603932801e-17
"CD6","ENSG00000013725",2292.30443710157,-1.79108643966638,0.357483882532252,-5.01026924376359,5.43539370849395e-07,2.41915862750811e-06
"TACC3","ENSG00000013810",4537.41625593809,1.3052097129837,0.19609348603958,6.6560479525669,2.81288513895421e-11,2.33816742889251e-10
"ZC3H3","ENSG00000014164",1248.50313030737,1.44119385123682,0.188661605762713,7.63899119762598,2.1893027275782e-14,2.72844264579130e-13
"CAPN1","ENSG00000014216",4856.07372736913,1.23427914121134,0.19352338348995,6.37792270158322,1.79506068695785e-10,1.34471551820286e-09
"WAS","ENSG00000015285",4114.17600054613,3.07482463218645,0.213246439015956,14.4189114384062,3.93499836320733e-47,8.71085420493639e-45
"DPEP1","ENSG00000015413",2597.9041388589,2.64067207195998,0.507421650806418,5.20435765500346,1.94668771589186e-07,9.32312819878236e-07
"MATR3","ENSG00000015479",1850.36092053335,-2.25631506274352,0.277484630072844,-8.13126710236291,4.24826095489366e-16,6.52208497071607e-15
"RGPD5","ENSG00000015568",28.8362244013943,-3.54781739877055,0.308879975253684,-11.4690513215921,1.88716773912429e-30,1.24012667426622e-28
"CHDH","ENSG00000016391",7.23440777807635,-1.22341004127855,0.473251694173907,-2.58432529430748,0.00975697218981142,0.0198265112680401
"CLCA1","ENSG00000016490",38.2076135800051,-2.1484646530388,0.916674540387839,-2.79727558735209,0.00515355544426033,0.0111739174734354
"ATP2C1","ENSG00000017260",3952.13217665888,-1.94749871160531,0.21126293590172,-9.21835043325921,3.01705720095596e-20,7.49238720538813e-19
"IGF1","ENSG00000017427",4.55435374477587,-1.7663771716207,0.596304363130027,-2.96372911867707,0.00303935704887818,0.00692581537870443
"SLC38A5","ENSG00000017483",1226.20493593383,1.6566952364077,0.277835541982486,5.96280262944468,2.47947851015547e-09,1.57710089360941e-08
"RUFY3","ENSG00000018189",3200.99987521962,-1.67861069247848,0.254061525106809,-6.60710119659565,3.91918153113993e-11,3.19891332758648e-10
"CNTN1","ENSG00000018236",1.82277135832139,2.13794808280246,0.653939584107789,3.24457364239084,0.00117626597716515,0.00292040976804836
"AGPS","ENSG00000018510",1982.32495455875,-1.05311570371631,0.243199164014327,-4.33026144655984,1.48932410277552e-05,5.25084980282767e-05
"ATP1A2","ENSG00000018625",5.96383697829145,2.61597429293676,0.568164599139353,4.57233549210074,4.82317865930036e-06,1.83981763090513e-05
"VSIG2","ENSG00000019102",26.2644381484546,4.18228820132124,0.339001391979619,9.68075925491248,3.64002582310492e-22,1.09729004025111e-20
"CD74","ENSG00000019582",151695.466365761,6.11667991108869,0.344073803746751,17.7776050247317,1.05386667927845e-70,8.13580954281471e-68
"MNAT1","ENSG00000020426",403.054655277835,-1.06944275408889,0.196852364240288,-5.43271218576456,5.55038927908109e-08,2.88895751681989e-07
"SAMD4A","ENSG00000020577",327.664701790701,2.15946398917477,0.400785891821194,5.38786118916417,7.130108540769e-08,3.65354465074267e-07
"RUNX3","ENSG00000020633",2996.36663414498,1.65308729811277,0.418793935112325,3.94727089509906,7.90471000631367e-05,0.000245428451007108
"CYP3A43","ENSG00000021461",6.51634961802906,-1.17892321938353,0.404857783512943,-2.91068038896494,0.00360642719373194,0.00809387149659318
"NRXN3","ENSG00000021645",583.405869185888,1.80392265567621,0.585550118203489,3.08085974109299,0.00206403852106516,0.0048759767390755
"OSBPL5","ENSG00000021762",1307.46511863151,-1.96852346972755,0.266505040176852,-7.38639219163551,1.50866365645372e-13,1.68732423388679e-12
"CPS1","ENSG00000021826",65.9681087957217,-2.49534930044067,0.446168927263233,-5.5913168436202,2.25353925753818e-08,1.24794540994512e-07
"C8B","ENSG00000021852",4.55822664778639,-3.26530278760496,0.801822132029471,-4.03524261866752,5.45459041336631e-05,0.000174345622699817
"FHL1","ENSG00000022267",4793.2949868113,2.70427685372369,0.350001997657266,7.72643757820915,1.10597993389567e-14,1.42075634474154e-13
"NLRP2","ENSG00000022556",150.854735661743,2.00928230989186,0.557275354843308,3.60531500086872,0.000311774525658932,0.000869979242271667
"RNF10","ENSG00000022840",9892.0387693617,1.29001428488702,0.21554137485021,5.98499502458974,2.16396476229658e-09,1.38789492970766e-08
"ERP44","ENSG00000023318",2014.4030605626,1.2058025280866,0.167021783875431,7.21941437945379,5.22119296784186e-13,5.45400641023538e-12
"BIRC3","ENSG00000023445",956.737837645585,-1.99606135287728,0.389565577771614,-5.12384100661769,2.99373453435793e-07,1.38840734711081e-06
"STRAP","ENSG00000023734",5104.37072252042,1.43398078519827,0.187903602560679,7.63146028233123,2.32109353602093e-14,2.88285210477e-13
"PLEKHO1","ENSG00000023902",4713.29101692467,1.2391542466997,0.192654497590936,6.43199406699296,1.25940657912474e-10,9.6269706609028e-10
"NR1H3","ENSG00000025434",179.110625822347,1.1318931496218,0.281447276630247,4.02149403777701,5.78301720567548e-05,0.000183957781509516
"TOMM34","ENSG00000025772",1245.96691538575,1.60875794111355,0.206117245931957,7.80499246054681,5.95051022016126e-15,7.89636129154974e-14
"RNASET2","ENSG00000026297",1992.57291708192,1.5328776802439,0.292810719774337,5.23503008103707,1.64957996067125e-07,8.00783467229831e-07
"CD44","ENSG00000026508",8516.79623935048,1.34392234884007,0.336357062107541,3.99552302952346,6.45515814626483e-05,0.00020372698495747
"AGPAT4","ENSG00000026652",681.484472386748,-1.35987392041699,0.331923567549765,-4.09696156014331,4.18608381138653e-05,0.000136579008141196
"SLAMF7","ENSG00000026751",72.0659665601816,1.98757448413465,0.319006251672996,3.05524940727308,0.00224873435349247,0.00527476589146571
"IFNGR1","ENSG00000027697",1174.47732001997,1.41196944813111,0.287891952428584,4.9044933690716,9.36687856172844e-07,4.01761086445953e-06
"TNFRSF1B","ENSG00000028137",1295.94040755268,2.82533514435906,0.331701222585729,4.89944641882701,9.61070544238274e-07,4.11092837167052e-06
"POU2F2","ENSG00000028277",3255.89117036206,4.69061075463526,0.306669065528803,15.2941759576802,8.36124220465046e-53,2.67504822680317e-50
"ANK1","ENSG00000029534",3312.68024645643,2.54506511615044,0.4532737968088,5.61496504726712,1.96601982327675e-08,1.09774031686679e-07
"IBSP","ENSG00000029559",2.60666118037312,2.54019073234262,0.75392707439894,3.33912802164228,0.000840418231013692,0.00215090339154275
"IKZF2","ENSG00000030419",4139.5415984761,-3.15282926887827,0.402687094810208,-7.82954740395487,4.89629357061784e-15,6.57504422468599e-14
"GRN","ENSG00000030582",3245.88176124164,2.34600591238654,0.30401067678597,7.71679568753215,1.19290639840478e-14,1.52749869554425e-13
"EIPR1","ENSG00000032389",1340.0912729602,1.02357919410992,0.299391124264228,3.41885338845706,0.000628856000367246,0.00164921841393507
"IFT88","ENSG00000032742",379.591047815612,-1.41899796637637,0.16674253317417,-8.51006186842892,1.73840571215165e-17,3.15642339558074e-16
"FUT8","ENSG00000033170",1602.23511630976,-1.0663812622524,0.246375703507073,-4.32826488308044,1.5028865498165e-05,5.2973880470452e-05
"GAB2","ENSG00000033327",11759.5354545559,1.23661544528017,0.289894723355,4.26573993359559,1.99240761735638e-05,6.86928484829287e-05
"ATP6V0A1","ENSG00000033627",613.509892955782,1.99644443892904,0.39694199485527,5.0294802596459,4.91811129171299e-07,2.20437402625086e-06
"SLC4A7","ENSG00000033867",2320.48359715503,-1.74767972841046,0.30288775259157,-5.77004460442707,7.92505527600107e-09,4.68297480855931e-08
"APBA2","ENSG00000034053",515.432076105877,-1.94280065076595,0.489278224328904,-3.97079143534332,7.16342695924005e-05,0.000224335643791405
"MAP2K3","ENSG00000034152",6625.28708517335,3.12062090038863,0.260715678934405,11.9693564098413,5.1425974357498e-33,4.18191443796567e-31
"ASTE1","ENSG00000034533",368.562723793596,-2.22963268327351,0.190719688932484,-11.6902643205785,1.42941054950551e-31,1.04420822992293e-29
"GABARAPL2","ENSG00000034713",2845.87955239832,1.77189861134366,0.207373224523794,8.54445940595181,1.29139346488149e-17,2.38028035993359e-16
"VCL","ENSG00000035403",1921.31932572478,1.36561821242908,0.274829875150455,4.9689302505705,6.73232793001604e-07,2.95232281641354e-06
"DAPK2","ENSG00000035664",57.9114053944222,1.33613647041084,0.372944058865565,3.5821949459031,0.000340719375757749,0.000942688483703944
"ADSS2","ENSG00000035687",1048.67458813292,-1.22385454965834,0.169803324741875,-7.2074654699521,5.70028881777542e-13,5.93466411334713e-12
"STAP1","ENSG00000035720",246.419848077795,2.46174357314362,0.403433966666151,6.10130947053322,1.05202992377912e-09,7.08318334702962e-09
"CYP46A1","ENSG00000036530",216.947485584817,2.69621073274032,0.506576512167121,5.32207350809921,1.02591097868862e-07,5.14022680691595e-07
"SLC18A1","ENSG00000036565",14.3623064820404,-3.20035058869812,0.552553530620673,-5.77708579343776,7.60055357628343e-09,4.50371588214248e-08
